| %    | Decomp?  | Name                                | Asm Path 
| 1.00 | true     | UnkPolyFunc0                        | asm/us/st/nz0/matchings/prim_helpers/UnkPolyFunc0.s 
| 1.00 | true     | UnkPolyFunc0                        | asm/us/st/rwrp/matchings/wrp/prim_helpers/UnkPolyFunc0.s 
| 1.00 | true     | UnkPolyFunc0                        | asm/us/st/st0/matchings/prim_helpers/UnkPolyFunc0.s 
| 1.00 | true     | UnkPolyFunc0                        | asm/us/st/wrp/matchings/prim_helpers/UnkPolyFunc0.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UnkPolyFunc2                        | asm/us/boss/mar/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/boss/rbo3/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/cen/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/chi/matchings/ut_prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/dre/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/lib/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/mad/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/no0/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/no1/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/no3/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/np3/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/nz0/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/rwrp/matchings/wrp/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/st0/matchings/prim_helpers/UnkPolyFunc2.s 
| 1.00 | true     | UnkPolyFunc2                        | asm/us/st/wrp/matchings/prim_helpers/UnkPolyFunc2.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UnkPrimHelper                       | asm/us/boss/mar/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/boss/rbo3/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/cen/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/chi/matchings/ut_prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/dre/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/lib/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/mad/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/no0/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/no1/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/no3/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/np3/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/nz0/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/rwrp/matchings/wrp/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/st0/matchings/prim_helpers/UnkPrimHelper.s 
| 1.00 | true     | UnkPrimHelper                       | asm/us/st/wrp/matchings/prim_helpers/UnkPrimHelper.s 
-------------------------------------------------------------------------------
| 1.00 | true     | UpdateAnimation                     | asm/us/boss/mar/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/boss/rbo3/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/cen/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/chi/matchings/ut_prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/dre/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/lib/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | func_80199388                       | asm/us/st/mad/matchings/prim_helpers/func_80199388.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/no0/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/no1/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/no3/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/np3/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/nz0/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/rwrp/matchings/wrp/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/st0/matchings/prim_helpers/UpdateAnimation.s 
| 1.00 | true     | UpdateAnimation                     | asm/us/st/wrp/matchings/prim_helpers/UpdateAnimation.s 
-------------------------------------------------------------------------------
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/boss/mar/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/boss/rbo3/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/cen/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/chi/matchings/ut_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/dre/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/lib/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | func_801929DC                       | asm/us/st/mad/matchings/st_common/func_801929DC.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/no0/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/no1/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/no3/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/np3/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/nz0/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/rwrp/matchings/wrp/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/st0/matchings/st_common/AdjustValueWithinThreshold.s 
| 1.00 | true     | AdjustValueWithinThreshold          | asm/us/st/wrp/matchings/st_common/AdjustValueWithinThreshold.s 
-------------------------------------------------------------------------------
| 1.00 | true     | AllocEntity                         | asm/us/boss/mar/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/boss/rbo3/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/cen/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/chi/matchings/ut_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/dre/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/lib/matchings/st_common/AllocEntity.s 
| 1.00 | true     | func_80192800                       | asm/us/st/mad/matchings/st_common/func_80192800.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/no0/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/no1/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/no3/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/np3/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/nz0/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/rwrp/matchings/wrp/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/st0/matchings/st_common/AllocEntity.s 
| 1.00 | true     | AllocEntity                         | asm/us/st/wrp/matchings/st_common/AllocEntity.s 
-------------------------------------------------------------------------------
| 1.00 | true     | CheckFieldCollision                 | asm/us/boss/mar/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/boss/rbo3/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/cen/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/chi/matchings/ut_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/dre/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/lib/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | func_80192EF8                       | asm/us/st/mad/matchings/st_common/func_80192EF8.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/no0/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/no1/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/no3/matchings/e_collect/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/np3/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/nz0/matchings/e_collect/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/rwrp/matchings/wrp/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/st0/matchings/st_common/CheckFieldCollision.s 
| 1.00 | true     | CheckFieldCollision                 | asm/us/st/wrp/matchings/st_common/CheckFieldCollision.s 
-------------------------------------------------------------------------------
| 1.00 | true     | EntityDummy                         | asm/us/boss/mar/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/boss/rbo3/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/cen/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/chi/matchings/ut_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/dre/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/lib/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/mad/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/no0/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/no1/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/no3/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/np3/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/nz0/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/rwrp/matchings/wrp/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/st0/matchings/st_common/EntityDummy.s 
| 1.00 | true     | EntityDummy                         | asm/us/st/wrp/matchings/st_common/EntityDummy.s 
-------------------------------------------------------------------------------
| 1.00 | true     | FallEntity                          | asm/us/boss/mar/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/boss/rbo3/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/cen/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/chi/matchings/ut_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/dre/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/lib/matchings/st_common/FallEntity.s 
| 1.00 | true     | func_80192120                       | asm/us/st/mad/matchings/st_common/func_80192120.s 
| 1.00 | true     | FallEntity                          | asm/us/st/no0/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/no1/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/no3/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/np3/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/nz0/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/rwrp/matchings/wrp/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/st0/matchings/st_common/FallEntity.s 
| 1.00 | true     | FallEntity                          | asm/us/st/wrp/matchings/st_common/FallEntity.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/boss/mar/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/boss/rbo3/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/cen/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/chi/matchings/ut_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/dre/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/lib/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | func_80192AF0                       | asm/us/st/mad/matchings/st_common/func_80192AF0.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/no0/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/no1/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/no3/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/np3/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/nz0/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/rwrp/matchings/wrp/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/st0/matchings/st_common/GetAngleBetweenEntities.s 
| 1.00 | true     | GetAngleBetweenEntities             | asm/us/st/wrp/matchings/st_common/GetAngleBetweenEntities.s 
-------------------------------------------------------------------------------
| 1.00 | true     | GetAngleBetweenEntitiesShifted      | asm/us/boss/mar/matchings/st_common/GetAngleBetweenEntitiesShifted.s 
| 1.00 | true     | GetAngleBetweenEntitiesShifted      | asm/us/boss/rbo3/matchings/st_common/GetAngleBetweenEntitiesShifted.s 
